feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
-0.5721722370458189,2.380871123360651,3.704394940573477,2.2492376501263616,4.117219791342029,-0.503383630654773,5.454246234366554,-5.770003205615552,0
25.58902481003986,-13.127222323125773,-5.864160357617335,-3.3432141682797605,0.9765663529897962,2.994708613776636,2.053693688043657,5.338348489310995,1
16.602625306211717,-0.05338696957732003,-2.753227773479116,1.4727827578916446,4.786907898736957,-3.728872483213952,-3.102884485510607,2.9647477741152835,1
19.81976739584591,-4.184151766348612,0.45247944767360243,5.3429411735297645,4.872601244119473,-2.3767289356171952,2.3435923850675575,-6.443039551012096,1
16.464130839963996,2.470007958988866,-2.3850832542316285,-2.3757997282606373,1.4705394937292033,1.2085624136748858,-6.323666891846806,-9.973444920361375,1
14.858292925981651,-3.246634205560026,2.860242982808497,7.04167212783222,4.504405339672951,0.2149111028751928,-0.7151216810908654,3.169701545606042,1
24.850119244520577,7.30483014833907,-5.001487179902022,-6.470592891361472,-2.381955600670627,8.99933881439537,-7.401553156407981,-4.676321773320139,1
15.28675254267894,1.3453871559597663,-2.095237365229632,1.7271139612887687,-4.366736372827004,5.013475487636873,1.8022644367410807,-9.503813380029268,1
3.4366586497218536,2.3231672749679437,-5.425561418580692,-5.8200230980125935,-5.2979539744442805,-8.876218330785948,0.14487923396569002,-1.5171679709970207,0
5.710880772124586,0.037083299135875825,7.412405257938719,-11.632533317774122,4.765770373908869,0.26365004528116426,-5.546002871015871,-5.7590882669907035,0
7.293529354071118,7.102984732877151,-3.5564253021024728,-3.6085947509695595,4.221268660564394,6.139853012825692,7.7305266833450945,-2.5788004277028653,0
0.4878705278505213,2.1958832046069894,-5.6939380410094245,1.9762555353180384,-2.699238078168549,6.002169507850886,-1.028396625220871,4.7003545984407245,0
-4.318114057222115,-3.7854327732217445,0.5392122186202696,1.46289622445943,5.123234507440002,6.553289427552178,2.7787534332486503,7.110344906950793,0
-1.569610127852901,-12.473493526982768,-10.974062879296092,-12.52717250024953,-0.9316437414099403,-5.7230526964887165,3.7098689835192875,0.5209014218088868,0
4.608005382072453,1.2186705825429605,2.985120892604438,-6.198215157366529,2.566288656270191,1.78635268468459,1.046826719761716,-1.6131081128755613,0
2.8984376658964472,9.554539901980846,-0.9393309904463041,2.8850754048515177,4.558675184473584,-6.639164540326535,-8.761882902644139,-4.651488663860045,0
14.311171971080304,4.213399529600352,4.988815408208815,5.063414779102943,-0.551308347976816,-0.3062271893192005,-4.647666121987341,-1.7299500904220948,1
-6.199530824772099,0.7533878840598168,-5.460645320777021,-1.0238542234610117,3.9672765390528317,-3.4209499790353637,0.9336870506437698,-5.9765380305941385,0
17.90083177542597,-9.763283667660364,-5.028645179634163,-0.9500647613857544,-2.8059508746425257,10.610234588660827,1.877762856590739,-7.4721045266820285,1
-1.4385615606928646,0.5859041424252825,-1.3323628421269387,-7.8145407280319334,-3.510511637638594,-2.0269060945088357,-3.3162741474558284,-2.657399088470439,0
-3.7386862749103216,5.932549896573488,4.654285543184579,0.5811531769109524,10.54352650443002,1.2472998437825304,2.479910862668095,-1.93186259615765,0
24.02261824780395,6.804312343598625,-5.7927123370607,6.990315785339388,-0.37522809517062083,-3.460783187298837,-3.6951775271988985,-2.773990041501605,1
18.397232994385792,5.649183217496247,-4.534938666656076,2.819790176389132,3.503708606454526,-2.325656051316676,-1.3693697779195548,1.3588129486246419,1
-3.428299943683109,2.921734695160563,8.655411771565069,2.041130774534107,-0.08650106434504129,1.9585433360641302,-4.194809445831713,-6.62540018576194,0
-4.0427640514537275,8.691396672405995,4.5326054641279,-5.63759962403731,-0.5117748557513615,-2.671125489169128,-3.150192836848131,-9.089426985412146,0
4.003844697338321,-9.549930661890508,0.9442055441291151,3.6153979749552203,14.576697764500064,-7.24337319467412,-6.434620134215491,-0.8602042795962328,0
5.566097038159427,-5.721937189936747,-6.07262470384944,9.309119993877937,-3.2443566273958186,1.438675855516257,1.751861650275692,-6.7076416634513825,0
-4.441568045471748,-2.0144680207635215,-2.416406539254776,-3.0258812477197026,4.352004802311344,1.3216731387125271,-6.717937916295346,-1.3207091796012662,0
