feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
15.861521688623437,10.302223498334707,3.706417067736897,-1.4121172739519534,-4.240825942455504,-1.5570442812675276,-3.3868418947504506,-9.934549045561742,-9.51954066772763,-1.423129053562,-1.4515848398407583,-19.57233116985284,-4.645638622177976,-3.4437305191548933,-3.3826677231376685,-3.8756175485655593,1
16.780252253005912,-5.3575284167191635,-6.6264533617686086,-9.908819623098092,15.4488162364717,-8.039198515152243,-6.756610765500287,3.935113442513123,-1.3913201001506306,-21.251490307640072,-3.4623979980591373,2.300001841735386,-2.5439218581496204,-0.5337128652979626,-11.997486980350384,-1.7558075683860979,1
32.20019015487064,8.958505438368263,5.76679936055574,-10.891706919428124,7.932700743385674,10.680652985283354,-6.547590430369013,12.589961922935494,-4.573502948658451,1.3637778855523528,4.934601050189645,-1.032069050190261,-0.46679518569533884,14.760322519434169,-12.550331819312872,2.2315631338166013,1
16.83687718831604,7.582212645703733,16.80380151915174,0.47889404092109283,12.506279760458204,12.865088641373319,8.513317711527439,-0.628560424517114,7.50004484701957,-3.4483413955455244,-2.66455558655512,6.234287117033258,-4.956420862866707,11.014445151490133,-8.109467174825083,-6.278330250043902,1
-3.96995481793037,-3.453165058749852,-3.8711637022972654,17.665849548888733,17.1281468730228,5.022762610440669,-12.150251890865277,-4.451313810303916,-5.446862585307968,3.733986752147656,-4.047106552526009,12.882377838609663,-0.011273697561053626,-2.2091383359706542,-11.105893078525193,5.35670683354662,0
11.133995140754141,3.382783722625205,6.870368092526076,-7.609652296243486,-8.263982258464148,-1.3810556146767365,7.883101329828509,5.9347189303126715,-17.844528942977966,0.7100554433167032,-9.273203261872768,-3.2315175284766084,-5.267381694987657,13.191178062083008,0.09609094356749057,7.033055211712388,0
5.229643223269247,12.88149569997779,-2.6913236792798925,-9.912219187625986,6.642856436190106,-4.176382903751236,-2.979053094696502,2.4475013047008534,-4.075096991039885,-6.514951845135814,8.13352943253569,-8.94972825676293,5.480575574935983,13.682335764371812,-17.02014045688474,12.380218605032653,2
9.26625996774338,-4.032741903772792,9.503623795145964,8.899513456887691,-1.9070559197021573,4.347687736712963,-1.8254520268820555,-6.630894009167076,0.11262526487713569,-2.573301791691021,-2.12941169001993,-0.9438342990250728,3.988944312158355,-1.6851898578527755,-2.8818068584738747,5.396871703807096,0
13.174820453433412,2.7202940852774287,-9.671794131639414,4.47030105246061,7.350610308134468,-4.834831429264942,8.135116576322346,-11.872376233455634,3.2528070085504823,16.204788347844165,-5.072462284829713,-0.9383091070121663,2.617366396203525,-1.597536406688284,-1.9662143870282205,2.4018740337881543,0
27.061841014156794,-3.0959334436110506,4.16015182776108,9.983897645242179,-7.786362318361234,-3.009483125238594,-9.518892193700331,-0.5028506801492437,1.5263830692683658,0.2341328825417302,-4.190952185499277,-7.872702729852262,-3.633100338110562,4.005841193493029,27.617616210906792,-2.325699999916015,1
16.021369506034116,24.934038874780967,12.353290977957496,3.9208244771978222,-13.838789181216303,-13.783253567990215,3.2420136492940457,-8.190399528970541,4.528526632344175,2.238762149297695,3.3619984864320265,7.809033009548437,-10.299246599038229,-4.879944719288632,1.7418774353977924,4.1676707013638215,2
5.083659048346413,35.094959033393025,6.664625791639545,-3.088456110502966,-7.822557144355697,5.247896241081396,5.368009522607793,1.7297055082467967,13.800218793661568,-11.89134343362998,8.585358762052259,0.5750937303696915,-6.783541708321561,-1.3108075451912282,13.139431518110376,-3.284168428538072,2
