feature_0,feature_1,feature_2,feature_3,target
23.16125929433894,4.752486293341321,-2.9645139431693526,5.185468842723948,1
-0.2440669805424311,7.4231240239652045,-0.4936556335394018,-3.186288522113145,0
7.872071479870928,-4.531441844480341,2.251912666182459,1.5381140679869918,0
6.391168265325056,-1.4900637529954854,1.154913793637085,4.405524147202558,0
2.210535471636273,2.302959122031682,-4.650183988592639,1.6560718978828417,0
0.4287629828296372,1.834871567196196,5.84882112115181,3.706924692173499,0
18.68004498163879,4.362574869961206,2.676745414267439,3.330361382598893,1
8.638192435095132,0.838929851254562,6.560854743460743,8.322385841770721,0
19.087786435527356,-0.36935391943953044,-3.3675536551950542,3.1279832859133103,1
18.223791411893572,0.30555826312389434,3.1759813640835506,7.497407649786302,1
-3.7901258784174328,2.188182204818678,-2.8650579337486155,2.7845882609883827,0
17.59125006148733,-8.587873829354931,-0.01209929012570255,-6.625150016219843,1
-6.319184015248689,2.869364319245075,-10.044052581541585,-3.7639829129164553,0
-9.146327633950596,6.1757972206603835,-11.17244927366517,-1.5842610498253997,0
-2.4320581228172595,-1.1795635887183955,-2.4448697615561663,-4.22213226154017,0
-0.5293285790726248,-0.13349625435986412,-7.407146371769521,6.203534382816789,0
-5.05318623023059,-9.236823208802816,-1.1500201872470392,1.8844714615502784,0
-0.6322260892041562,10.52667380333823,-7.6318524525548135,-6.454445364660186,0
9.161426921176938,4.913471844440732,2.555833449410909,-2.485382415428784,0
23.464123149503536,-7.67726756039184,-2.198285505092781,-8.877298468395164,1
5.047784871759973,-6.23971639327217,-4.617223347222315,6.122075150268059,1
-5.215795391032978,-4.104278456076021,3.3257292725666683,9.113134314946702,0
21.09152159360651,1.4448916778281569,6.896317240556364,3.317442502096108,1
3.480060384002186,-3.8073286560558595,-1.986767035947692,-2.2470204339571658,0
28.261052038950957,2.5304461998892283,-0.962671473963046,1.4858317601968514,1
-0.755169013095496,5.183546155559747,1.942183082550312,-4.521781552091939,0
2.6555711852627533,-7.6336638903243115,-2.3089128590018064,7.460438405009953,0
-3.031776077637218,0.27381452781224236,1.756405690837333,-11.800488360626893,0
